amount_inr,payment_method,bank,failure_reason,day_of_month,customer_past_failures,customer_tenure_days,is_salary_window,high_value_txn,repeat_failer,actual_recovered,recovery_score,recommended_action,expected_value_inr,reasoning,retry_date,customer_message
1326.46,Netbanking,Yes Bank,insufficient_funds,21,1,845,0,0,0,1,0.5019189,RETRY_SCHEDULED,663.78,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
194.68,Wallet,Kotak,insufficient_funds,16,2,716,0,0,0,0,0.5010778,RETRY_SCHEDULED,95.55,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
818.9,Netbanking,ICICI,insufficient_funds,26,0,240,0,0,0,1,0.5009771,RETRY_SCHEDULED,408.25,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2209.05,UPI,Kotak,insufficient_funds,8,0,651,0,0,0,1,0.50034535,RETRY_SCHEDULED,1103.29,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
315.55,Debit Card,IDFC,insufficient_funds,26,0,401,0,0,0,0,0.49988994,RETRY_SCHEDULED,155.74,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
961.91,UPI,Axis,insufficient_funds,18,1,358,0,0,0,1,0.49980327,RETRY_SCHEDULED,478.77,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1737.24,Wallet,PNB,insufficient_funds,20,0,555,0,0,0,0,0.4994696,RETRY_SCHEDULED,865.7,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
980.51,UPI,SBI,insufficient_funds,22,2,869,0,0,0,1,0.4992842,RETRY_SCHEDULED,487.55,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
208.03,Credit Card,ICICI,otp_failure,21,0,18,0,0,0,1,0.49920797,RETRY_NOW,101.85,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
1486.63,UPI,SBI,bank_timeout,21,3,341,0,0,1,0,0.49849984,RETRY_NOW,739.08,Bank Timeout is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
411.5,Wallet,SBI,insufficient_funds,3,1,850,1,0,0,0,0.49848452,RETRY_SCHEDULED,203.13,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
221.52,Credit Card,IDFC,insufficient_funds,20,0,291,0,0,0,0,0.49845305,RETRY_SCHEDULED,108.42,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2459.31,UPI,ICICI,insufficient_funds,6,0,735,0,0,0,1,0.49816254,RETRY_SCHEDULED,1223.14,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
291.13,Debit Card,IDFC,insufficient_funds,7,1,249,0,0,0,0,0.49736035,RETRY_SCHEDULED,142.8,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
250.01,Debit Card,Kotak,insufficient_funds,10,2,864,0,0,0,1,0.49698588,RETRY_SCHEDULED,122.25,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
144.7,Debit Card,ICICI,insufficient_funds,24,0,138,0,0,0,1,0.49688974,RETRY_SCHEDULED,69.9,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
283.8,Debit Card,SBI,insufficient_funds,24,0,44,0,0,0,0,0.4968593,RETRY_SCHEDULED,139.01,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
605.57,Credit Card,ICICI,otp_failure,6,0,116,0,0,0,1,0.496328,RETRY_NOW,298.56,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
995.55,Wallet,Axis,insufficient_funds,13,0,496,0,0,0,0,0.4961532,RETRY_SCHEDULED,491.95,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2404.36,Debit Card,PNB,otp_failure,26,0,139,0,0,0,1,0.4955592,RETRY_NOW,1189.5,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
2186.79,Wallet,Axis,insufficient_funds,15,0,518,0,0,0,0,0.49359804,RETRY_SCHEDULED,1077.4,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
265.71,UPI,SBI,insufficient_funds,6,1,74,0,0,0,0,0.49344817,RETRY_SCHEDULED,129.11,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
388.6,Debit Card,HDFC,insufficient_funds,23,2,686,0,0,0,1,0.49325487,RETRY_SCHEDULED,189.68,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
454.19,Credit Card,HDFC,insufficient_funds,10,1,1,0,0,0,1,0.49262032,RETRY_SCHEDULED,221.74,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
141.07,Credit Card,ICICI,bank_timeout,13,3,21,0,0,1,1,0.4918454,RETRY_NOW,67.38,Bank Timeout is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
2697.71,Netbanking,HDFC,insufficient_funds,11,2,146,0,0,0,0,0.49174803,RETRY_SCHEDULED,1324.59,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
332.68,Wallet,Kotak,insufficient_funds,18,1,648,0,0,0,0,0.49163046,RETRY_SCHEDULED,161.56,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
959.69,UPI,HDFC,insufficient_funds,24,2,295,0,0,0,0,0.49121222,RETRY_SCHEDULED,469.41,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
815.39,UPI,IDFC,bank_timeout,18,3,447,0,0,1,1,0.49026725,RETRY_NOW,397.76,Bank Timeout is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
773.74,UPI,ICICI,insufficient_funds,9,1,888,0,0,0,1,0.4900378,RETRY_SCHEDULED,377.16,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
299.95,Wallet,HDFC,insufficient_funds,21,1,299,0,0,0,1,0.48988515,RETRY_SCHEDULED,144.94,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
471.49,Debit Card,PNB,insufficient_funds,13,0,743,0,0,0,0,0.48952967,RETRY_SCHEDULED,228.81,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1841.47,Wallet,HDFC,insufficient_funds,24,2,496,0,0,0,0,0.48895386,RETRY_SCHEDULED,898.39,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1483.42,Netbanking,HDFC,insufficient_funds,23,0,84,0,0,0,0,0.48892924,RETRY_SCHEDULED,723.29,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1984.64,Debit Card,ICICI,insufficient_funds,8,1,315,0,0,0,0,0.48857102,RETRY_SCHEDULED,967.64,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1747.05,UPI,HDFC,insufficient_funds,15,0,270,0,0,0,0,0.488195,RETRY_SCHEDULED,850.9,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
285.93,Debit Card,IDFC,insufficient_funds,14,2,283,0,0,0,0,0.48770013,RETRY_SCHEDULED,137.45,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1045.77,Credit Card,IDFC,insufficient_funds,13,0,141,0,0,0,1,0.4874648,RETRY_SCHEDULED,507.78,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2478.65,Wallet,Kotak,insufficient_funds,15,0,740,0,0,0,0,0.48738346,RETRY_SCHEDULED,1206.05,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1406.45,Wallet,HDFC,insufficient_funds,14,0,292,0,0,0,1,0.48730507,RETRY_SCHEDULED,683.37,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
5903.3,Credit Card,ICICI,insufficient_funds,14,2,418,0,0,0,0,0.4871578,RETRY_SCHEDULED,2873.84,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
189.85,Netbanking,ICICI,insufficient_funds,7,1,805,0,0,0,1,0.48650065,RETRY_SCHEDULED,90.36,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
866.52,UPI,SBI,insufficient_funds,14,0,349,0,0,0,1,0.48537904,RETRY_SCHEDULED,418.59,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
37.66,Netbanking,Axis,insufficient_funds,1,0,298,1,0,0,0,0.48470914,RETRY_SCHEDULED,16.25,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2805.43,Debit Card,ICICI,insufficient_funds,24,1,98,0,0,0,0,0.4842843,RETRY_SCHEDULED,1356.63,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
865.19,UPI,HDFC,insufficient_funds,7,0,180,0,0,0,1,0.4840843,RETRY_SCHEDULED,416.82,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
543.34,Credit Card,Axis,insufficient_funds,14,2,700,0,0,0,0,0.48391777,RETRY_SCHEDULED,260.93,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
540.42,Credit Card,ICICI,insufficient_funds,19,2,539,0,0,0,0,0.48391753,RETRY_SCHEDULED,259.52,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
76.29,UPI,HDFC,otp_failure,3,1,211,1,0,0,0,0.48343146,RETRY_NOW,34.88,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
402.08,Wallet,ICICI,insufficient_funds,9,0,738,0,0,0,0,0.48257688,RETRY_SCHEDULED,192.03,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
131.78,Credit Card,ICICI,fraud_block,1,1,567,1,0,0,0,0.482326,SUPPRESS,63.56,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
1710.89,Wallet,IDFC,insufficient_funds,9,1,735,0,0,0,0,0.481889,RETRY_SCHEDULED,822.46,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
4036.84,Credit Card,HDFC,otp_failure,16,2,95,0,0,0,1,0.48167473,RETRY_NOW,1942.44,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
641.2,UPI,Axis,insufficient_funds,15,2,814,0,0,0,1,0.48133576,RETRY_SCHEDULED,306.63,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
1898.97,Wallet,Kotak,insufficient_funds,13,1,771,0,0,0,1,0.48002118,RETRY_SCHEDULED,909.55,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
363.27,Netbanking,PNB,otp_failure,25,2,2,0,0,0,1,0.4797066,RETRY_NOW,172.26,Otp Failure is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
486.63,Debit Card,PNB,insufficient_funds,6,2,296,0,0,0,1,0.47941723,RETRY_SCHEDULED,231.3,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2735.91,Netbanking,HDFC,insufficient_funds,7,1,554,0,0,0,0,0.4790963,RETRY_SCHEDULED,1308.76,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
572.51,Credit Card,Axis,network_error,4,3,307,1,0,1,1,0.4771172,RETRY_NOW,271.15,Network Error is usually transient — high chance of success on immediate retry.,,We'll automatically retry your payment shortly — no action needed.
957.22,Debit Card,HDFC,insufficient_funds,25,2,302,0,0,0,1,0.4767414,RETRY_SCHEDULED,454.35,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
2971.21,Wallet,IDFC,insufficient_funds,9,1,718,0,0,0,1,0.4762382,RETRY_SCHEDULED,1413.0,Insufficient Funds recovers best after a 4-day delay (e.g. next salary credit).,Sep 02,We'll retry your payment on Sep 02. You can also pay now via a different method.
